Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount
"107652639","12504208","5","751","2016-02-16 00:00:00",""
"107653390","25019057","5","986","2016-02-16 00:00:00",""
"85672481","28950587","8","-1","2015-03-22 00:00:00","50"
"7819080","246710","5","283","2010-05-27 00:00:00",""
"7821747","2922299","5","67","2010-05-27 00:00:00",""
"7822897","753851","5","945","2010-05-27 00:00:00",""
"55270667","16285864","5","305","2013-10-09 00:00:00",""
"23474417","206384","5","945","2012-01-23 00:00:00",""
"85719095","29153623","8","-1","2015-03-23 00:00:00","150"
"116117620","3102819","5","769","2016-06-15 00:00:00",""
"116118813","5940225","5","621","2016-06-15 00:00:00",""
"62509260","13595469","5","741","2014-02-12 00:00:00",""
"78189155","13588454","5","346","2014-11-10 00:00:00",""
"7891201","784461","5","750","2010-06-01 00:00:00",""
"7895091","2951576","5","578","2010-06-01 00:00:00",""
"7896642","36504","5","659","2010-06-01 00:00:00",""
"7896644","142948","5","659","2010-06-01 00:00:00",""
"40393049","6915191","5","894","2013-01-27 00:00:00",""
"116194890","24958140","5","156","2016-06-16 00:00:00",""
"33439412","1840522","5","293","2012-09-17 00:00:00",""
"33439638","3058","5","293","2012-09-17 00:00:00",""
"33456134","125964","5","443","2012-09-17 00:00:00",""
"33459126","12358352","8","-1","2012-09-17 00:00:00","50"
"62640330","8782645","5","730","2014-02-14 00:00:00",""
"8035674","2928584","5","907","2010-06-09 00:00:00",""
"8035862","93128","5","653","2010-06-09 00:00:00",""
"8035889","473478","5","305","2010-06-09 00:00:00",""
"8036693","702746","5","208","2010-06-09 00:00:00",""
"8036868","1973805","5","946","2010-06-09 00:00:00",""
"8074717","271398","5","438","2010-06-11 00:00:00",""
"8074854","2346764","5","738","2010-06-11 00:00:00",""
"8074855","14617","5","738","2010-06-11 00:00:00",""
"107893530","2005437","5","578","2016-02-19 00:00:00",""
"23682173","8640326","5","417","2012-01-29 00:00:00",""
"23682845","7533449","5","417","2012-01-29 00:00:00",""
"23683666","6113755","5","877","2012-01-29 00:00:00",""
"23683705","7516985","5","877","2012-01-29 00:00:00",""
"55512569","19313254","8","-1","2013-10-14 00:00:00","50"
"55513475","17238544","5","364","2013-10-14 00:00:00",""
"55513992","3141692","5","33","2013-10-14 00:00:00",""
"93896059","31543940","8","-1","2015-07-23 00:00:00","50"
"93898614","659051","5","578","2015-07-23 00:00:00",""
"70817022","24377797","8","-1","2014-06-30 00:00:00","50"
"70817033","24152391","8","-1","2014-06-30 00:00:00","50"
"8131621","43890","5","775","2010-06-15 00:00:00",""
"8132444","2072273","5","162","2010-06-15 00:00:00",""
"8132522","1741281","5","307","2010-06-15 00:00:00",""
"33618460","7906804","5","774","2012-09-20 00:00:00",""
"33620901","12505916","5","369","2012-09-20 00:00:00",""
"116377881","29976329","5","260","2016-06-20 00:00:00",""
"116397383","2006482","5","578","2016-06-20 00:00:00",""
"116401428","37880264","8","-1","2016-06-20 00:00:00","50"
"8186742","1301397","5","483","2010-06-18 00:00:00",""
"8187494","2636153","5","734","2010-06-18 00:00:00",""
"40634070","621884","5","342","2013-01-31 00:00:00",""
"8213902","3081344","5","372","2010-06-20 00:00:00",""
"8214447","3081547","5","615","2010-06-21 00:00:00",""
"16780545","1777854","5","937","2011-06-30 00:00:00",""
"16781555","3131912","5","937","2011-06-30 00:00:00",""
"16783068","841226","5","233","2011-06-30 00:00:00",""
"16783394","6533554","5","770","2011-06-30 00:00:00",""
"16783935","446052","5","199","2011-06-30 00:00:00",""
"16785705","4858250","5","914","2011-06-30 00:00:00",""
"40673248","14638337","5","826","2013-02-01 00:00:00",""
"40674920","4593632","5","607","2013-02-01 00:00:00",""
"40676623","14556856","5","113","2013-02-01 00:00:00",""
"86029649","3404975","5","396","2015-03-27 00:00:00",""
"86029655","446835","5","396","2015-03-27 00:00:00",""
"86029673","3877027","5","396","2015-03-27 00:00:00",""
"48411372","6853409","5","898","2013-06-08 00:00:00",""
"62881550","578202","5","306","2014-02-18 00:00:00",""
"40719436","927358","5","767","2013-02-01 00:00:00",""
"94066126","1023306","5","510","2015-07-26 00:00:00",""
"94067156","31223545","8","-1","2015-07-26 00:00:00","50"
"86086760","29274668","8","-1","2015-03-29 00:00:00","50"
"40781083","14637328","8","198","2013-02-03 00:00:00","500"
"8431829","3153712","5","563","2010-07-03 00:00:00",""
"8433380","2007253","8","267","2010-07-03 00:00:00","500"
"8434114","3172378","5","67","2010-07-03 00:00:00",""
"7308711","2636736","8","268","2010-04-27 00:00:00","150"
"23076778","2872089","5","164","2012-01-12 00:00:00",""
"15661567","6238451","5","722","2011-06-04 00:00:00",""
"15665532","867114","5","838","2011-06-04 00:00:00",""
"15666499","57909","5","838","2011-06-04 00:00:00",""
"54850792","9272623","5","937","2013-10-02 00:00:00",""
"39903458","596357","5","150","2013-01-18 00:00:00",""
"15683001","3564393","5","340","2011-06-05 00:00:00",""
"15683165","6245799","5","936","2011-06-05 00:00:00",""
"15683752","172380","5","340","2011-06-05 00:00:00",""
"23117981","3438162","5","326","2012-01-13 00:00:00",""
"23119182","4953412","5","621","2012-01-13 00:00:00",""
"15713911","6254447","5","635","2011-06-06 00:00:00",""
"32893175","12032082","8","-1","2012-09-05 00:00:00","150"
"32898912","494721","5","184","2012-09-05 00:00:00",""
"7440792","999852","5","487","2010-05-05 00:00:00",""
"7440957","63008","5","741","2010-05-05 00:00:00",""
"7441299","2774820","5","112","2010-05-05 00:00:00",""
"7441763","2774243","5","698","2010-05-05 00:00:00",""
"7442200","167014","5","235","2010-05-05 00:00:00",""
"54937334","1471226","5","927","2013-10-03 00:00:00",""
"15748751","6234166","8","-1","2011-06-07 00:00:00","50"
"15750602","129502","5","706","2011-06-07 00:00:00",""
"15753671","1623160","5","208","2011-06-07 00:00:00",""
"32931574","12281093","5","419","2012-09-05 00:00:00",""
"32933726","12253118","8","-1","2012-09-05 00:00:00","100"
"70235650","6230353","5","730","2014-06-19 00:00:00",""
"15783446","2768608","5","430","2011-06-08 00:00:00",""
"15784530","168736","5","225","2011-06-08 00:00:00",""
"122778916","39598724","8","-1","2016-09-23 00:00:00","50"
"55001750","18864676","8","-1","2013-10-04 00:00:00","50"
"15820349","5573563","5","260","2011-06-09 00:00:00",""
"15821537","5255959","5","877","2011-06-09 00:00:00",""
"70299823","13909088","5","340","2014-06-20 00:00:00",""
"70302230","13700333","5","340","2014-06-20 00:00:00",""
"85452474","26255","5","260","2015-03-18 00:00:00",""
"55035375","1350153","5","981","2013-10-05 00:00:00",""
"85481215","2082615","5","340","2015-03-18 00:00:00",""
"115870681","19357832","5","186","2016-06-12 00:00:00",""
"15908015","422138","5","372","2011-06-13 00:00:00",""
"40120545","5427020","5","245","2013-01-22 00:00:00",""
"40123656","951234","5","779","2013-01-22 00:00:00",""
"23301160","1232174","5","151","2012-01-18 00:00:00",""
"7668460","2862916","5","476","2010-05-19 00:00:00",""
"7669421","86685","5","487","2010-05-19 00:00:00",""
"7669540","2567307","5","932","2010-05-19 00:00:00",""
"115944146","37737314","8","243","2016-06-13 00:00:00","100"
"23348806","4360221","5","653","2012-01-19 00:00:00",""
"62367474","21405265","8","-1","2014-02-11 00:00:00","400"
"62371496","3200984","5","571","2014-02-11 00:00:00",""
"7720382","246697","5","506","2010-05-21 00:00:00",""
"7720433","358700","5","506","2010-05-21 00:00:00",""
"7724748","2410221","5","77","2010-05-21 00:00:00",""
"7725855","661320","5","62","2010-05-22 00:00:00",""
"33212526","699130","5","260","2012-09-12 00:00:00",""
"7764570","34401","5","877","2010-05-24 00:00:00",""
"78090470","12859942","5","419","2014-11-08 00:00:00",""
"7779846","712199","5","765","2010-05-25 00:00:00",""
"7780256","2906571","5","576","2010-05-25 00:00:00",""
"62439445","6564700","5","555","2014-02-12 00:00:00",""
"7795158","2873522","8","945","2010-05-26 00:00:00","300"
"7797256","475305","5","731","2010-05-26 00:00:00",""
"7797383","1380581","5","563","2010-05-26 00:00:00",""
"7798607","2914027","5","67","2010-05-26 00:00:00",""
"7798891","367368","5","946","2010-05-26 00:00:00",""
"7800143","2863762","8","192","2010-05-26 00:00:00","200"
"48036006","10359437","5","609","2013-06-02 00:00:00",""
"23452129","5335889","5","607","2012-01-23 00:00:00",""
"7830389","2926757","5","372","2010-05-28 00:00:00",""
"7830743","2912878","5","372","2010-05-28 00:00:00",""
"7832115","1407841","5","476","2010-05-28 00:00:00",""
"7836101","2928806","5","576","2010-05-28 00:00:00",""
"70584612","8927727","5","607","2014-06-26 00:00:00",""
"40370335","13416400","5","855","2013-01-27 00:00:00",""
"33356088","271398","5","838","2012-09-14 00:00:00",""
"48100094","16905362","5","369","2013-06-03 00:00:00",""
"55348198","2525188","5","298","2013-10-10 00:00:00",""
"55361233","1212838","5","33","2013-10-10 00:00:00",""
"55362956","15774085","5","578","2013-10-10 00:00:00",""
"16212180","121864","5","443","2011-06-22 00:00:00",""
"93759952","31501712","8","-1","2015-07-22 00:00:00","50"
"55409562","52704","5","305","2013-10-11 00:00:00",""
"55409748","12797560","5","739","2013-10-11 00:00:00",""
"40462423","927358","5","422","2013-01-28 00:00:00",""
"8014286","2998439","5","821","2010-06-08 00:00:00",""
"8017581","1191136","5","307","2010-06-08 00:00:00",""
"8017636","1469823","5","25","2010-06-08 00:00:00",""
"8019889","227078","5","607","2010-06-08 00:00:00",""
"23613306","9019733","5","230","2012-01-26 00:00:00",""
"40498349","14583298","5","260","2013-01-29 00:00:00",""
"23630835","1593976","5","260","2012-01-27 00:00:00",""
"23632027","1298428","5","260","2012-01-27 00:00:00",""
"16617536","1561984","5","577","2011-06-24 00:00:00",""
"93846319","2900718","5","340","2015-07-23 00:00:00",""
"93846891","9425706","5","607","2015-07-23 00:00:00",""
"123294473","39752523","8","-1","2016-09-30 00:00:00","50"
"8066769","3022212","5","377","2010-06-11 00:00:00",""
"107887366","1100739","5","997","2016-02-19 00:00:00",""
"23677362","3076078","8","-1","2012-01-28 00:00:00","500"
"23677378","3917925","8","-1","2012-01-28 00:00:00","500"
"55507285","2493800","5","364","2013-10-14 00:00:00",""
"55507334","19121142","5","364","2013-10-14 00:00:00",""
"55510898","1488890","5","364","2013-10-14 00:00:00",""
"62757707","21692646","5","905","2014-02-17 00:00:00",""
"62758119","12930049","5","838","2014-02-17 00:00:00",""
"116374225","35062584","5","706","2016-06-20 00:00:00",""
"116374381","37885707","8","-1","2016-06-20 00:00:00","50"
"33613034","6089727","5","741","2012-09-20 00:00:00",""
"33616167","8690480","5","576","2012-09-20 00:00:00",""
"40626459","7230330","5","198","2013-01-31 00:00:00",""
"86008137","12148507","5","198","2015-03-27 00:00:00",""
"40667854","12336401","5","5","2013-01-31 00:00:00",""
"40668523","9711173","5","198","2013-01-31 00:00:00",""
"40668905","2455500","5","349","2013-01-31 00:00:00",""
"40669571","1910097","5","77","2013-01-31 00:00:00",""
"40669574","1735659","5","77","2013-01-31 00:00:00",""
"86022946","1193654","5","164","2015-03-27 00:00:00",""
"40691708","4371225","5","260","2013-02-01 00:00:00",""
"108017645","33252043","5","624","2016-02-21 00:00:00",""
"48421216","16967131","8","-1","2013-06-08 00:00:00","50"
"108041816","9979970","5","419","2016-02-22 00:00:00",""
"108052391","35501613","8","-1","2016-02-22 00:00:00","50"
"8347631","2044301","5","340","2010-06-28 00:00:00",""
"23876646","8957682","8","-1","2012-02-02 00:00:00","500"
"23880526","9119819","5","422","2012-02-02 00:00:00",""
"101586891","18891174","5","234","2015-11-18 00:00:00",""
"94161636","31037859","5","198","2015-07-28 00:00:00",""
"8453936","917935","5","91","2010-07-05 00:00:00",""
"8453947","1732348","5","302","2010-07-05 00:00:00",""
"23947489","1427818","5","877","2012-02-04 00:00:00",""
"123617323","20906474","5","260","2016-10-05 00:00:00",""
"123617615","31326928","5","260","2016-10-05 00:00:00",""
"23966065","1824418","5","723","2012-02-05 00:00:00",""
"94200966","3572936","5","340","2015-07-28 00:00:00",""
"78677100","22906917","5","937","2014-11-19 00:00:00",""
"17053310","2816369","5","261","2011-07-09 00:00:00",""
"71166518","2579734","5","51","2014-07-07 00:00:00",""
"71168452","24611562","5","476","2014-07-07 00:00:00",""
"71170011","1594096","5","487","2014-07-07 00:00:00",""
"17073854","2642777","5","758","2011-07-10 00:00:00",""
"17073938","5942474","5","758","2011-07-10 00:00:00",""
"17074067","64602","5","775","2011-07-10 00:00:00",""
"48648619","5542864","5","631","2013-06-12 00:00:00",""
"8576813","1216114","5","56","2010-07-12 00:00:00",""
"85350932","4486034","5","225","2015-03-17 00:00:00",""
"85353098","16668949","5","609","2015-03-17 00:00:00",""
"70216158","19332283","5","706","2014-06-19 00:00:00",""
"70217549","24024549","5","607","2014-06-19 00:00:00",""
"62121179","7795300","5","775","2014-02-06 00:00:00",""
"39982788","3778571","5","894","2013-01-20 00:00:00",""
"39983092","13711005","5","255","2013-01-20 00:00:00",""
"39983483","10825849","5","51","2013-01-20 00:00:00",""
"39984896","307679","5","51","2013-01-20 00:00:00",""
"7455059","469059","5","898","2010-05-06 00:00:00",""
"7456141","419963","5","982","2010-05-06 00:00:00",""
"7457908","794562","5","198","2010-05-06 00:00:00",""
"7460354","460145","5","487","2010-05-06 00:00:00",""
"39999740","14409691","8","-1","2013-01-21 00:00:00","100"
"40000679","9243710","5","826","2013-01-21 00:00:00",""
"15776388","5546581","5","877","2011-06-08 00:00:00",""
"15777279","6233201","8","-1","2011-06-08 00:00:00","50"
"15779946","6282619","5","431","2011-06-08 00:00:00",""
"15780353","6282790","5","337","2011-06-08 00:00:00",""
"122776230","290061","5","267","2016-09-23 00:00:00",""
"100814975","12796319","5","698","2015-11-05 00:00:00",""
"7488666","2794002","5","543","2010-05-08 00:00:00",""
"7491139","687992","5","739","2010-05-08 00:00:00",""
"7491278","604632","5","912","2010-05-08 00:00:00",""
"7491282","2330157","5","912","2010-05-08 00:00:00",""
"7491331","2794007","5","67","2010-05-08 00:00:00",""
"7491759","1259561","5","838","2010-05-08 00:00:00",""
"85444487","3297196","5","727","2015-03-18 00:00:00",""
"70297482","859111","5","700","2014-06-20 00:00:00",""
"77908348","14890402","5","198","2014-11-05 00:00:00",""
"7562665","307882","5","230","2010-05-12 00:00:00",""
"7566675","59793","5","718","2010-05-13 00:00:00",""
"15902179","6317601","5","987","2011-06-13 00:00:00",""
"47860170","320291","5","470","2013-05-30 00:00:00",""
"33113335","12350458","5","939","2012-09-10 00:00:00",""
"78023105","1187576","5","997","2014-11-07 00:00:00",""
"7681393","292150","5","525","2010-05-19 00:00:00",""
"7682525","571315","5","208","2010-05-19 00:00:00",""
"101021748","9540990","5","751","2015-11-09 00:00:00",""
"85619993","9329446","5","831","2015-03-20 00:00:00",""
"7737235","500607","5","113","2010-05-23 00:00:00",""
"7737599","500607","5","731","2010-05-23 00:00:00",""
"7737824","500607","5","118","2010-05-23 00:00:00",""
"7739681","219594","5","734","2010-05-23 00:00:00",""
"40255086","5780280","5","907","2013-01-24 00:00:00",""
"7757109","2897787","5","372","2010-05-24 00:00:00",""
"7758600","2898356","5","372","2010-05-24 00:00:00",""
"7763991","1611357","5","62","2010-05-24 00:00:00",""
"16074818","55574","5","208","2011-06-17 00:00:00",""
"16079278","473117","5","431","2011-06-18 00:00:00",""
"16081760","3889634","5","209","2011-06-18 00:00:00",""
"16092330","6169393","8","-1","2011-06-18 00:00:00","50"
"16092577","4510046","5","877","2011-06-18 00:00:00",""
"16092588","657073","5","877","2011-06-18 00:00:00",""
"16092681","5250918","5","877","2011-06-18 00:00:00",""
"16096106","1696773","5","877","2011-06-18 00:00:00",""
"16096178","1100495","5","877","2011-06-18 00:00:00",""
"40300612","5912416","5","443","2013-01-25 00:00:00",""
"62490266","20242817","8","-1","2014-02-12 00:00:00","300"
"62492000","9856590","5","164","2014-02-12 00:00:00",""
"16127299","6409206","5","260","2011-06-20 00:00:00",""
"16131224","6411771","5","476","2011-06-20 00:00:00",""
"16132606","2039422","5","907","2011-06-20 00:00:00",""
"40336787","4092480","5","230","2013-01-26 00:00:00",""
"16145884","1514120","5","219","2011-06-20 00:00:00",""
"16147760","5578608","5","571","2011-06-20 00:00:00",""
"16148211","5694724","5","877","2011-06-20 00:00:00",""
"16148608","837155","5","51","2011-06-20 00:00:00",""
"16148849","1204457","5","576","2011-06-20 00:00:00",""
"16150265","18292","5","571","2011-06-20 00:00:00",""
"40349131","10298390","5","971","2013-01-26 00:00:00",""
"40352744","12210998","5","307","2013-01-26 00:00:00",""
"7869248","105434","5","492","2010-05-31 00:00:00",""
"78232843","21896688","5","305","2014-11-11 00:00:00",""
"16198865","6390163","8","-1","2011-06-22 00:00:00","500"
"16205363","6385643","5","986","2011-06-22 00:00:00",""
"16205465","4181934","5","986","2011-06-22 00:00:00",""
"16205700","1339136","5","986","2011-06-22 00:00:00",""
"16216370","133821","5","235","2011-06-22 00:00:00",""
"16218370","506075","5","422","2011-06-22 00:00:00",""
"16218666","136012","5","922","2011-06-22 00:00:00",""
"78276974","23292306","5","198","2014-11-12 00:00:00",""
"33480009","12472556","5","986","2012-09-18 00:00:00",""
"40490306","14546850","8","-1","2013-01-29 00:00:00","50"
"93819658","8030812","5","607","2015-07-22 00:00:00",""
"93820849","8479058","5","484","2015-07-22 00:00:00",""
"23639783","1309218","5","539","2012-01-27 00:00:00",""
"23642566","5130367","5","905","2012-01-27 00:00:00",""
"78326217","25953060","5","157","2014-11-12 00:00:00",""
"16643999","23288","5","359","2011-06-26 00:00:00",""
"123307453","4499944","5","340","2016-09-30 00:00:00",""
"8100703","8952","5","966","2010-06-14 00:00:00",""
"8102605","1337844","5","838","2010-06-14 00:00:00",""
"8103726","20856","5","838","2010-06-14 00:00:00",""
"93903579","3907572","5","307","2015-07-23 00:00:00",""
"70825366","19091737","5","607","2014-07-01 00:00:00",""
"70826157","6364190","5","139","2014-07-01 00:00:00",""
"78392844","2671454","5","624","2014-11-13 00:00:00",""
"78392851","14612695","5","624","2014-11-13 00:00:00",""
"16752465","6263428","5","476","2011-06-29 00:00:00",""
"16755253","6522729","5","91","2011-06-29 00:00:00",""
"16778625","6288831","8","214","2011-06-30 00:00:00","50"
"70897873","24405871","8","-1","2014-07-02 00:00:00","50"
"8197569","1304121","5","307","2010-06-19 00:00:00",""
"8197710","3075137","5","909","2010-06-19 00:00:00",""
"8198262","520613","5","718","2010-06-19 00:00:00",""
"8200006","3075501","5","737","2010-06-19 00:00:00",""
"8200109","413930","5","878","2010-06-19 00:00:00",""
"16795636","3381786","5","483","2011-06-30 00:00:00",""
"16796283","1636842","5","922","2011-06-30 00:00:00",""
"16796792","6538579","5","770","2011-06-30 00:00:00",""
"16796928","1554099","5","305","2011-06-30 00:00:00",""
"62852079","8479198","5","406","2014-02-18 00:00:00",""
"8248928","2808632","5","340","2010-06-22 00:00:00",""
"8250663","181050","5","937","2010-06-22 00:00:00",""
"8253513","2846407","8","486","2010-06-22 00:00:00","50"
"62873213","17735095","5","331","2014-02-18 00:00:00",""
"70961212","2904562","5","607","2014-07-03 00:00:00",""
"101512564","25213973","5","340","2015-11-17 00:00:00",""
"101514770","310580","5","382","2015-11-17 00:00:00",""
"8300557","2862782","5","718","2010-06-25 00:00:00",""
"40730879","57854","5","63","2013-02-01 00:00:00",""
"40733490","6282307","5","731","2013-02-02 00:00:00",""
"16887854","32369","5","898","2011-07-04 00:00:00",""
"71007486","19129527","5","624","2014-07-03 00:00:00",""
"8326833","1100819","5","718","2010-06-27 00:00:00",""
"123557486","39657173","8","476","2016-10-05 00:00:00","50"
"16926872","5851154","8","-1","2011-07-05 00:00:00","50"
"16927485","6587263","5","437","2011-07-05 00:00:00",""
"16928691","4952540","5","756","2011-07-05 00:00:00",""
"16928959","5098664","5","877","2011-07-05 00:00:00",""
"16971605","160608","5","742","2011-07-06 00:00:00",""
"16972186","3777075","5","9","2011-07-06 00:00:00",""
"101652011","5577727","5","809","2015-11-18 00:00:00",""
"71131661","17229514","5","227","2014-07-06 00:00:00",""
"8502193","3200088","5","364","2010-07-08 00:00:00",""
"8503340","8440","5","788","2010-07-08 00:00:00",""
"8505550","3201532","5","364","2010-07-08 00:00:00",""
"8506656","2560721","5","372","2010-07-08 00:00:00",""
"8507767","3202593","5","372","2010-07-08 00:00:00",""
"94242733","1799272","5","369","2015-07-29 00:00:00",""
"17081017","6621083","5","797","2011-07-11 00:00:00",""
"17104067","2839406","5","328","2011-07-11 00:00:00",""
"86300849","7034","5","609","2015-04-01 00:00:00",""
"7729475","2658828","5","230","2010-05-22 00:00:00",""
"7731002","276760","5","636","2010-05-22 00:00:00",""
"7731830","142357","5","86","2010-05-22 00:00:00",""
"7734817","500607","5","207","2010-05-22 00:00:00",""
"7735727","500607","5","510","2010-05-22 00:00:00",""
"7736875","500607","5","878","2010-05-23 00:00:00",""
"33199739","12372792","5","419","2012-09-11 00:00:00",""
"23402662","2039904","5","375","2012-01-21 00:00:00",""
"23405031","8950182","5","169","2012-01-21 00:00:00",""
"23405917","8910975","8","-1","2012-01-21 00:00:00","300"
"7751588","2895764","5","372","2010-05-24 00:00:00",""
"7751906","2895858","5","372","2010-05-24 00:00:00",""
"7751946","2895859","5","372","2010-05-24 00:00:00",""
"7752467","2869338","5","379","2010-05-24 00:00:00",""
"7752603","2893484","5","372","2010-05-24 00:00:00",""
"85632041","29139398","8","-1","2015-03-21 00:00:00","50"
"62433658","17257329","5","741","2014-02-11 00:00:00",""
"101116521","33638133","5","369","2015-11-10 00:00:00",""
"16108453","3524127","5","609","2011-06-19 00:00:00",""
"16109772","5126721","5","151","2011-06-19 00:00:00",""
"23479397","927358","5","302","2012-01-23 00:00:00",""
"23479728","8977883","5","169","2012-01-23 00:00:00",""
"23483997","4850022","5","940","2012-01-24 00:00:00",""
"23484000","449014","5","940","2012-01-24 00:00:00",""
"23484090","7488657","5","209","2012-01-24 00:00:00",""
"23484530","6127423","5","877","2012-01-24 00:00:00",""
"23484678","6660282","5","877","2012-01-24 00:00:00",""
"23485115","7361943","5","877","2012-01-24 00:00:00",""
"62517409","10825849","5","731","2014-02-13 00:00:00",""
"16162293","422066","5","372","2011-06-21 00:00:00",""
"16163342","255616","5","383","2011-06-21 00:00:00",""
"16163480","1663741","5","708","2011-06-21 00:00:00",""
"7885204","1068556","5","85","2010-06-01 00:00:00",""
"62568961","21692646","5","855","2014-02-13 00:00:00",""
"48163831","355089","5","779","2013-06-04 00:00:00",""
"48163882","1386275","5","779","2013-06-04 00:00:00",""
"78270727","21996275","8","-1","2014-11-12 00:00:00","100"
"48188628","9349142","5","609","2013-06-05 00:00:00",""
"48189505","16931882","5","369","2013-06-05 00:00:00",""
"48192601","3148603","5","895","2013-06-05 00:00:00",""
"48196726","7783694","5","609","2013-06-05 00:00:00",""
"7994803","339063","5","731","2010-06-07 00:00:00",""
"33488149","441412","5","997","2012-09-18 00:00:00",""
"40486545","14543408","8","-1","2013-01-29 00:00:00","100"
"40487706","944219","5","708","2013-01-29 00:00:00",""
"8055031","3017254","5","813","2010-06-10 00:00:00",""
"8055147","72394","5","811","2010-06-10 00:00:00",""
"8056238","9157","5","571","2010-06-10 00:00:00",""
"8056925","1276155","5","3","2010-06-10 00:00:00",""
"62695939","42519","5","736","2014-02-15 00:00:00",""
"78368366","119506","5","51","2014-11-13 00:00:00",""
"78371838","8243527","5","624","2014-11-13 00:00:00",""
"8110150","2992112","8","40","2010-06-14 00:00:00","100"
"8111370","942312","5","123","2010-06-14 00:00:00",""
"8113014","101268","5","307","2010-06-14 00:00:00",""
"107903726","5063334","5","986","2016-02-19 00:00:00",""
"23705411","9058617","5","169","2012-01-30 00:00:00",""
"23705750","1283960","5","649","2012-01-30 00:00:00",""
"23706256","9029160","8","-1","2012-01-30 00:00:00","50"
"23706280","9058910","5","169","2012-01-30 00:00:00",""
"23706519","929875","5","877","2012-01-30 00:00:00",""
"23706623","576764","5","877","2012-01-30 00:00:00",""
"23706894","4037160","5","877","2012-01-30 00:00:00",""
"93909092","19078044","5","727","2015-07-23 00:00:00",""
"48320368","11826853","5","477","2013-06-06 00:00:00",""
"55558642","2233947","5","364","2013-10-15 00:00:00",""
"55558679","5681331","5","364","2013-10-15 00:00:00",""
"16723659","4434360","5","307","2011-06-28 00:00:00",""
"16726801","3042021","5","936","2011-06-28 00:00:00",""
"123377912","30005575","5","307","2016-10-02 00:00:00",""
"93961984","7048839","5","621","2015-07-24 00:00:00",""
"78466527","14929924","5","741","2014-11-15 00:00:00",""
"78487479","10183379","5","879","2014-11-15 00:00:00",""
"8254872","74405","5","718","2010-06-23 00:00:00",""
"8254907","1686906","5","718","2010-06-23 00:00:00",""
"8255153","1028250","5","492","2010-06-23 00:00:00",""
"8255555","239185","5","242","2010-06-23 00:00:00",""
"8255648","3098561","5","775","2010-06-23 00:00:00",""
"8258507","2580381","5","718","2010-06-23 00:00:00",""
"8258551","4347","5","718","2010-06-23 00:00:00",""
"8259847","2611280","5","718","2010-06-23 00:00:00",""
"23837523","576399","5","877","2012-02-01 00:00:00",""
"8309610","1734628","5","986","2010-06-25 00:00:00",""
"16872387","26733","5","217","2011-07-03 00:00:00",""
"16875178","3527933","5","168","2011-07-04 00:00:00",""
"86104479","11116199","5","571","2015-03-29 00:00:00",""
"16891342","6212848","5","770","2011-07-04 00:00:00",""
"16891379","6573178","5","770","2011-07-04 00:00:00",""
"16895625","4614920","5","293","2011-07-04 00:00:00",""
"23881822","2182962","5","607","2012-02-02 00:00:00",""
"23883450","8686466","5","767","2012-02-02 00:00:00",""
"40805475","5361369","5","607","2013-02-04 00:00:00",""
"40806813","194812","5","77","2013-02-04 00:00:00",""
"40807660","8589520","5","826","2013-02-04 00:00:00",""
"40808531","675370","5","422","2013-02-04 00:00:00",""
"40809678","2378171","5","571","2013-02-04 00:00:00",""
"40810910","194812","5","370","2013-02-04 00:00:00",""
"23914113","1315587","5","877","2012-02-03 00:00:00",""
"23915489","1619152","5","422","2012-02-03 00:00:00",""
"23920926","8566891","5","685","2012-02-03 00:00:00",""
"71095711","24559347","8","-1","2014-07-05 00:00:00","100"
"71097599","2680523","5","624","2014-07-05 00:00:00",""
"23955854","1619152","5","636","2012-02-05 00:00:00",""
"23958429","5968131","5","716","2012-02-05 00:00:00",""
"40874263","14566387","8","-1","2013-02-05 00:00:00","100"
"8488869","1995113","5","834","2010-07-07 00:00:00",""
"8490339","2368722","5","406","2010-07-07 00:00:00",""
"48581396","510632","5","779","2013-06-11 00:00:00",""
"78707868","11593900","5","260","2014-11-19 00:00:00",""
"78713128","10725729","5","422","2014-11-19 00:00:00",""
"8510847","25746","5","631","2010-07-08 00:00:00",""
"8513863","1248412","5","726","2010-07-08 00:00:00",""
"8515503","420599","5","307","2010-07-08 00:00:00",""
"8517018","2193953","5","751","2010-07-08 00:00:00",""
"94267216","31473841","8","-1","2015-07-29 00:00:00","100"
"17132875","757435","5","293","2011-07-12 00:00:00",""
"101795934","32825820","5","623","2015-11-20 00:00:00",""
"63248824","6360249","5","578","2014-02-24 00:00:00",""
"17177412","5847394","5","877","2011-07-13 00:00:00",""
"94371899","14659563","5","568","2015-07-30 00:00:00",""
"78888218","3071136","5","823","2014-11-22 00:00:00",""
"8725628","2083390","5","194","2010-07-20 00:00:00",""
"8725638","316757","5","137","2010-07-20 00:00:00",""
"8726313","1046810","5","698","2010-07-20 00:00:00",""
"8726652","728674","5","698","2010-07-20 00:00:00",""
"78911919","9018016","5","879","2014-11-23 00:00:00",""
"24144573","9038942","8","779","2012-02-09 00:00:00","100"
"63385787","21746021","8","-1","2014-02-26 00:00:00","50"
"63387495","3004210","5","578","2014-02-26 00:00:00",""
"78932521","27056123","8","426","2014-11-24 00:00:00","50"
"86442677","29349227","8","-1","2015-04-04 00:00:00","100"
"63414386","9593254","5","203","2014-02-26 00:00:00",""
